layer_number,input_token,input_sequence,highest_activating_feature_idx_1,highest_activating_feature_idx_2,highest_activating_feature_idx_3,highest_activating_feature_idx_4,highest_activating_feature_idx_5,highest_activating_feature_value_1,highest_activating_feature_value_2,highest_activating_feature_value_3,highest_activating_feature_value_4,highest_activating_feature_value_5,4,'<|begin_of_text|>','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',2,9,13,0.22,0.13,-0.13
4,'1','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',9,7,1,-0.7,-0.56,-0.51
4,'.E','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',13,9,8,0.68,-0.58,0.55
4,'at','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',9,13,12,-0.99,0.56,-0.51
4,' a','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',15,9,13,-0.99,-0.9,0.89
4,' balanced','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,13,2,-0.65,0.63,-0.56
4,' diet','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',15,1,2,-0.78,-0.76,-0.62
4,' and','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',13,15,2,0.76,-0.68,-0.67
4,' make','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',15,9,13,-0.64,-0.57,0.5
4,' sure','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',13,9,11,0.77,-0.58,0.54
4,' to','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',5,13,7,-0.66,0.64,-0.6
4,' include','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',2,8,11,-0.84,0.49,0.46
4,' plenty','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,13,2,-0.68,0.67,-0.59
4,' of','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',2,7,13,-0.79,-0.73,0.56
4,' fruits','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',9,13,2,-0.74,0.59,-0.53
4,' and','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,2,8,-0.82,-0.68,0.61
4,' vegetables','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',2,13,7,-0.56,0.53,-0.5
4,'.','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,2,3,-0.64,-0.59,-0.54
4,' \n','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',9,1,2,-0.53,-0.52,-0.52
4,'2','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',5,7,1,-0.74,-0.59,-0.43
4,'.','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',2,11,3,-0.69,0.55,-0.52
4,' Exercise','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,9,1,-0.78,-0.67,-0.64
4,' regularly','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,15,14,-0.82,-0.6,-0.49
4,' to','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,9,14,-0.74,-0.57,-0.57
4,' keep','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',9,2,3,-0.77,-0.61,0.6
4,' your','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',2,9,13,-0.87,-0.84,0.69
4,' body','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',2,5,1,-0.71,-0.67,-0.6
4,' active','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,2,3,-0.76,-0.75,0.55
4,' and','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',2,14,9,-0.85,-0.84,-0.83
4,' strong','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',2,9,13,-1.11,-0.73,0.59
4,'.','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',2,9,0,-0.7,-0.68,0.54
4,' \n','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',9,2,1,-0.61,-0.54,-0.43
4,'3','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',5,7,1,-0.64,-0.6,-0.59
4,'.','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',6,7,2,-0.55,-0.52,-0.51
4,' Get','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,11,8,-0.83,0.63,0.54
4,' enough','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,2,15,-0.93,-0.62,-0.52
4,' sleep','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,9,1,-0.6,-0.59,-0.4
4,' and','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',14,7,13,-0.69,-0.69,0.61
4,' maintain','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',7,3,11,-0.85,0.76,0.63
4,' a','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',13,7,2,0.69,-0.68,-0.67
4,' consistent','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',1,9,6,-0.57,-0.55,-0.5
4,' sleep','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',9,4,2,-0.73,0.54,-0.48
4,' schedule','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',15,0,5,-0.73,0.49,-0.47
4,'.','1.Eat a balanced diet and make sure to include plenty of fruits and vegetables. \n2. Exercise regularly to keep your body active and strong. \n3. Get enough sleep and maintain a consistent sleep schedule.',2,9,0,-0.68,-0.67,0.51
4,'<|begin_of_text|>','The three primary colors are red, blue, and yellow.',2,9,13,0.22,0.13,-0.13
4,'The','The three primary colors are red, blue, and yellow.',1,9,2,-0.71,-0.63,-0.43
4,' three','The three primary colors are red, blue, and yellow.',2,13,11,-0.83,0.73,0.53
4,' primary','The three primary colors are red, blue, and yellow.',7,2,10,-0.6,-0.58,-0.53
4,' colors','The three primary colors are red, blue, and yellow.',9,14,15,-0.61,-0.57,-0.49
4,' are','The three primary colors are red, blue, and yellow.',8,14,9,0.65,-0.51,-0.42
4,' red','The three primary colors are red, blue, and yellow.',9,6,13,-0.75,-0.72,0.7
4,',','The three primary colors are red, blue, and yellow.',13,8,2,0.79,0.54,-0.49
4,' blue','The three primary colors are red, blue, and yellow.',13,2,15,0.93,-0.55,-0.54
4,',','The three primary colors are red, blue, and yellow.',12,2,15,-0.63,-0.48,-0.44
4,' and','The three primary colors are red, blue, and yellow.',13,5,2,0.68,-0.66,-0.61
4,' yellow','The three primary colors are red, blue, and yellow.',15,9,13,-0.69,-0.52,0.51
4,'.','The three primary colors are red, blue, and yellow.',0,2,8,0.63,-0.54,0.51
4,'<|begin_of_text|>','An atom is made up of a nucleus, which contains protons and neutrons, surrounded by electrons that travel in orbits around the nucleus. The protons and neutrons have a positive charge, while the electrons have a negative charge, resulting in an overall neutral atom. The number of each particle determines the atomic number and the type of atom.',2,9,13,0.22,0.13,-0.13
4,',','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,15,1,-0.77,-0.72,-0.61
4,' unsure','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',4,9,11,0.73,-0.6,0.54
4,' of','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,7,13,-0.96,-0.74,0.66
4,' the','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,15,11,-0.67,-0.61,0.6
4,' direction','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,3,9,-0.89,0.54,-0.47
4,' in','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,13,9,-1.0,0.76,-0.56
4,' which','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,3,13,-0.81,0.57,0.44
4,' his','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,11,9,-1.11,0.74,-0.73
4,' life','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,1,6,-0.83,-0.66,-0.5
4,' would','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,8,1,-0.9,0.79,-0.46
4,' take','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,1,15,-1.01,-0.42,-0.37
4,' him','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,1,0,-0.59,-0.55,0.52
4,'.','John was at a crossroads in his life. He had just graduated college and was now facing the big decision of what career to pursue. After much deliberation, he decided that he wanted to be an accountant and help the financially disadvantaged. He had always been good with numbers and enjoyed seeing the tangible results of his work. \n\nJohn enrolled in accounting courses and initially found it quite challenging. He had to learn multiple systems and regulations quickly, but he worked hard and eventually excelled in his studies. After a few years, John started working at an accounting firm in his city. He was eager to put his knowledge of taxes and accounting to use in a real-world setting.\n\nJohn loved his job, as it let him express his creativity in finding strategies to save his clients money. After a few years at the firm, he became a senior accountant and was asked to manage bigger and more challenging cases. He was now a respected figure in the financial industry, but he still remembers when he was just a recent college graduate, unsure of the direction in which his life would take him.',2,0,15,-0.97,0.65,-0.55
4,'<|begin_of_text|>','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',2,9,13,0.22,0.13,-0.13
4,'<','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',9,0,13,-1.18,0.84,0.67
4,'no','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',13,2,1,1.06,-0.91,-0.9
4,'output','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',13,9,3,0.79,-0.6,0.56
4,'>','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',9,8,0,-0.86,0.63,0.63
4,' This','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',9,13,1,-1.03,0.83,-0.79
4,' type','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',9,13,1,-1.04,0.86,-0.66
4,' of','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',11,9,2,0.77,-0.63,-0.6
4,' instruction','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',9,13,4,-0.97,0.71,0.58
4,' cannot','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',1,13,11,-0.65,0.64,0.6
4,' be','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',11,15,14,0.74,-0.61,-0.58
4,' fulfilled','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',15,13,11,-0.61,0.53,0.47
4,' by','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',15,13,11,-0.77,0.69,0.56
4,' a','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',13,14,2,1.06,-0.77,-0.71
4,' G','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',2,1,9,-0.7,-0.63,-0.58
4,'PT','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',13,2,1,0.91,-0.68,-0.49
4,' model','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',13,9,14,0.91,-0.66,-0.55
4,'.','<nooutput> This type of instruction cannot be fulfilled by a GPT model.',2,1,8,-0.91,-0.54,0.48
4,'<|begin_of_text|>','He finished his meal and left the restaurant.',2,9,13,0.22,0.13,-0.13
4,'He','He finished his meal and left the restaurant.',9,2,14,-1.2,-0.6,-0.56
4,' finished','He finished his meal and left the restaurant.',5,8,9,-0.7,0.69,-0.64
4,' his','He finished his meal and left the restaurant.',9,2,8,-0.93,-0.84,0.81
4,' meal','He finished his meal and left the restaurant.',9,2,13,-1.06,-0.88,0.76
4,' and','He finished his meal and left the restaurant.',14,9,13,-0.72,-0.71,0.66
4,' left','He finished his meal and left the restaurant.',2,13,11,-0.92,0.84,0.48
4,' the','He finished his meal and left the restaurant.',13,2,9,1.19,-1.02,-0.73
4,' restaurant','He finished his meal and left the restaurant.',13,9,2,0.94,-0.92,-0.78
4,'.','He finished his meal and left the restaurant.',2,9,0,-0.89,-0.73,0.66
4,'<|begin_of_text|>','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',2,9,13,0.22,0.13,-0.13
4,'Jul','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',9,0,13,-0.94,0.77,0.73
4,'ius','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',7,13,9,-0.78,0.76,-0.69
4,' Caesar','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',13,5,4,0.57,-0.54,0.48
4,' was','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',8,7,5,0.71,-0.63,-0.58
4,' assass','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',9,14,2,-0.74,-0.61,-0.56
4,'inated','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',9,6,4,-0.72,-0.55,0.46
4,' by','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',7,15,2,-0.76,-0.71,-0.57
4,' a','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',11,15,7,0.76,-0.72,-0.71
4,' group','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',1,2,9,-0.8,-0.69,-0.69
4,' of','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',2,11,1,-0.82,0.77,-0.63
4,' up','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',1,7,9,-0.91,-0.79,-0.67
4,' to','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',11,2,7,1.25,-0.88,-0.55
4,' ','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',11,0,2,1.45,0.86,-0.81
4,'60','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',11,2,5,0.96,-0.69,-0.67
4,' conspir','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',1,8,15,-0.73,0.7,-0.55
4,'ators','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',1,2,5,-0.63,-0.62,-0.6
4,',','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',1,2,11,-0.91,-0.73,0.64
4,' led','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',2,8,5,-0.86,0.66,-0.5
4,' by','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',2,5,13,-0.91,-0.65,0.59
4,' G','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',2,1,9,-0.73,-0.63,-0.62
4,'ai','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',13,2,8,0.76,-0.68,0.59
4,'us','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',2,13,9,-0.77,0.72,-0.52
4,' Cass','Julius Caesar was assassinated by a group of up to 60 conspirators, led by Gaius Cassius Longinus and Marcus Junius Brutus, in the Senate House on the Ides of March (15 March) of 44 BC.',13,9,1,1.0,-0.89,-0.66
